experiment_id,ablation_tag,dataset,model,seed,run_label,run_dir,status,started_at,finished_at,sota_method,sota_lambda,alpha_cell,meg_rw_alpha,ndcg@10,recall@10,mrr@10,expdev,tail_ratio,tail_head_ratio,exposure_ratio,ndcg_gap_max_min,ndcg_std,worst_group_ndcg,ndcg_niche,ndcg_semi_niche,ndcg_semi_mainstream,ndcg_mainstream,transfer_l1_shift,transfer_max_abs_shift,fairness_error
lastfm__weighted_ngcf__seed7__alpha_0.8_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,7,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_7/alpha_0.8_beta_0.0,success,2026-05-09T07:37:16Z,2026-05-09T07:40:27Z,none,,0.8,0.8,0.1572,0.1665,0.2846,0.409164557732,0.0142250530786,0.0154904340789,0.015490434079,0.205796442688,0.0784264044211,0.0771693378017,0.0771693378017,0.10880848425,0.16375125032,0.28296578049,0.182760235513,0.0778494623656,
lastfm__weighted_ngcf__seed7__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,7,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_7/baseline,success,2026-05-09T07:24:12Z,2026-05-09T07:27:25Z,none,,0.0,0.0,0.1609,0.1676,0.2947,0.420470290217,0.013906581741,0.0147797145597,0.0133694364529,0.211400923607,0.0816997887503,0.0843609306755,0.0843609306755,0.109247767068,0.163808572013,0.295761854283,,,
lastfm__weighted_ngcf__seed8__alpha_0.1_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,8,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_8/alpha_0.1_beta_0.0,success,2026-05-09T07:43:41Z,2026-05-09T07:46:46Z,none,,0.1,0.1,0.1559,0.1621,0.2931,0.422089186183,0.0117303609342,0.012424106139,0.012424106139,0.183944234211,0.0703826196869,0.0864657567308,0.0864657567308,0.11294707825,0.149513094787,0.270409990942,0.0451176430471,0.02,
lastfm__weighted_ngcf__seed8__alpha_0.2_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,8,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_8/alpha_0.2_beta_0.0,success,2026-05-09T07:46:50Z,2026-05-09T07:50:01Z,none,,0.2,0.2,0.1526,0.1583,0.2855,0.418373687244,0.010881104034,0.0116160471441,0.0116160471442,0.185406773124,0.0714130677361,0.0838789789129,0.0838789789129,0.108749357548,0.140118585933,0.269285752037,0.021935483871,0.00881720430108,
lastfm__weighted_ngcf__seed8__alpha_0.4_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,8,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_8/alpha_0.4_beta_0.0,success,2026-05-09T07:50:05Z,2026-05-09T07:53:17Z,none,,0.4,0.4,0.1568,0.1617,0.2962,0.418532922913,0.0114649681529,0.0122351874929,0.0122351874929,0.188902310253,0.0729105382157,0.084077426801,0.084077426801,0.107418986394,0.146603850375,0.272979737054,0.0159067039487,0.00774193548387,
lastfm__weighted_ngcf__seed8__alpha_0.8_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,8,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_8/alpha_0.8_beta_0.0,success,2026-05-09T07:53:21Z,2026-05-09T07:56:30Z,none,,0.8,0.8,0.1523,0.1564,0.2875,0.413570077902,0.0118365180467,0.0127669319288,0.0127669319288,0.189105602028,0.0719173736562,0.0830102888962,0.0830102888962,0.113736834397,0.145205578943,0.272115890924,0.0962786151083,0.0462365591398,
lastfm__weighted_ngcf__seed8__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,8,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_8/baseline,success,2026-05-09T07:40:30Z,2026-05-09T07:43:38Z,none,,0.0,0.0,0.1543,0.1593,0.2909,0.419461797648,0.0114118895966,0.012154446266,0.012154446266,0.185146735254,0.0712572858532,0.0855640678608,0.0855640678608,0.110407672604,0.143311629787,0.270710803115,,,
lastfm__weighted_ngcf__seed9__alpha_0.1_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,9,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_9/alpha_0.1_beta_0.0,success,2026-05-09T07:59:48Z,2026-05-09T08:02:58Z,none,,0.1,0.1,0.1635,0.167,0.304,0.425406595949,0.0107218683652,0.0112767263998,0.0112767263998,0.220132181325,0.0857928897257,0.0884155773347,0.0884155773347,0.111750075273,0.153336265233,0.30854775866,0.0232258064516,0.0105376344086,
lastfm__weighted_ngcf__seed9__alpha_0.2_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,9,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_9/alpha_0.2_beta_0.0,success,2026-05-09T08:03:02Z,2026-05-09T08:06:11Z,none,,0.2,0.2,0.1623,0.1662,0.3018,0.425326978115,0.0105626326964,0.0111111111111,0.0111111111111,0.216495327385,0.0844608063127,0.087777300149,0.087777300149,0.11050745556,0.150240945989,0.304272627534,0.0266666666667,0.0129032258065,
lastfm__weighted_ngcf__seed9__alpha_0.4_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,9,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_9/alpha_0.4_beta_0.0,success,2026-05-09T08:06:14Z,2026-05-09T08:09:27Z,none,,0.4,0.4,0.1629,0.1678,0.3018,0.422540353911,0.0115711252654,0.0122437517551,0.0122437517551,0.217177824306,0.0845582596054,0.0863750770867,0.0863750770867,0.109907235829,0.150520642528,0.303552901393,0.0614908272523,0.0303225806452,
lastfm__weighted_ngcf__seed9__alpha_0.8_beta_0.0__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,9,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_9/alpha_0.8_beta_0.0,success,2026-05-09T08:09:30Z,2026-05-09T08:12:41Z,none,,0.8,0.8,0.1597,0.1658,0.2935,0.415693220153,0.0116242038217,0.0124807659429,0.0124807659429,0.228109912056,0.0877298324768,0.0769698565408,0.0769698565408,0.107410792191,0.151144673778,0.305079768597,0.172356725545,0.0827956989247,
lastfm__weighted_ngcf__seed9__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,lastfm,weighted_ngcf,9,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/lastfm/weighted_ngcf/seed_9/baseline,success,2026-05-09T07:56:33Z,2026-05-09T07:59:44Z,none,,0.0,0.0,0.1643,0.1683,0.3047,0.426335470684,0.0104564755839,0.0109761533318,0.0109761533318,0.220412287931,0.0855890685931,0.0873564586258,0.0873564586258,0.112250583257,0.154561721442,0.307768746557,,,
ml1m__bpr__seed0__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,0,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_0/baseline,success,2026-05-07T18:53:28Z,2026-05-07T19:05:38Z,none,,baseline,0.0,0.2599,0.1681,0.4467,0.333933045947,0.00203642384106,0.00265177647464,0.00265177647465,0.139801672654,0.0530667739168,0.19724349469,0.337045167345,0.27814520774,0.227430854835,0.19724349469,,,
ml1m__bpr__seed1__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,1,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_1/baseline,success,2026-05-07T19:05:42Z,2026-05-07T19:17:00Z,none,,baseline,0.0,0.2562,0.1641,0.4467,0.338817151907,0.00218543046358,0.00281006514242,0.00281006514242,0.134053915338,0.0499266997644,0.194345903746,0.328399819084,0.271955871437,0.230052125343,0.194345903746,,,
ml1m__bpr__seed2__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,2,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_2/baseline,success,2026-05-07T19:17:03Z,2026-05-07T19:28:30Z,none,,baseline,0.0,0.2562,0.1626,0.4471,0.339082052569,0.00200331125828,0.00257413947155,0.00257413947156,0.142163114764,0.0539049355782,0.194149864949,0.336312979714,0.271725446411,0.222828877085,0.194149864949,,,
ml1m__bpr__seed3__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,3,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_3/baseline,success,2026-05-07T19:28:33Z,2026-05-07T19:41:13Z,none,,baseline,0.0,0.2579,0.1636,0.4488,0.334793973099,0.00238410596026,0.00309757356737,0.00309757356737,0.148876561237,0.0561445602978,0.18898192259,0.337858483827,0.278983858998,0.225942779532,0.18898192259,,,
ml1m__bpr__seed4__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,4,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_4/baseline,success,2026-05-07T19:41:17Z,2026-05-07T19:53:22Z,none,,baseline,0.0,0.257,0.1635,0.4453,0.339189668463,0.00183774834437,0.00236074778281,0.00236074778281,0.141126245724,0.0523652149467,0.19433743949,0.335463685213,0.268617244936,0.229607366968,0.19433743949,,,
ml1m__bpr__seed5__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,5,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_5/baseline,success,2026-05-07T19:53:26Z,2026-05-07T20:05:45Z,none,,baseline,0.0,0.2564,0.1654,0.4463,0.330613509523,0.00276490066225,0.00363177696105,0.00363177696105,0.134342274538,0.0496034440554,0.196184656448,0.330526930986,0.267069896458,0.231753062406,0.196184656448,,,
ml1m__bpr__seed6__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,6,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_6/baseline,success,2026-05-07T20:05:49Z,2026-05-07T20:18:11Z,none,,baseline,0.0,0.2601,0.1657,0.4487,0.343005893629,0.00175496688742,0.00223251895535,0.00223251895535,0.142503124454,0.0541980967573,0.192637639435,0.335140763888,0.284136566292,0.228640534703,0.192637639435,,,
ml1m__bpr__seed7__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,7,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_7/baseline,success,2026-05-07T20:18:15Z,2026-05-07T20:32:22Z,none,,baseline,0.0,0.253,0.164,0.4411,0.321660838989,0.00296357615894,0.0040025938597,0.00400259385971,0.123609983041,0.0465991353754,0.195312990136,0.318922973176,0.271081248492,0.226820592598,0.195312990136,,,
ml1m__bpr__seed8__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,8,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_8/baseline,success,2026-05-07T20:32:25Z,2026-05-07T20:44:18Z,none,,baseline,0.0,0.2591,0.1647,0.4518,0.338146622106,0.00211920529801,0.00272961849316,0.00272961849317,0.132534620286,0.0496940008938,0.197834980794,0.330369601079,0.276502276003,0.231853284889,0.197834980794,,,
ml1m__bpr__seed9__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,bpr,9,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/bpr/seed_9/baseline,success,2026-05-07T20:44:21Z,2026-05-07T20:57:08Z,none,,baseline,0.0,0.2576,0.1683,0.4446,0.329504238,0.00274834437086,0.00362058060154,0.00362058060154,0.142672500039,0.0524989630972,0.193546013638,0.336218513677,0.268153870287,0.232512220109,0.193546013638,,,
ml1m__itemknn__seed0__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,0,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_0/baseline,success,2026-05-08T08:15:21Z,2026-05-08T08:17:11Z,none,,baseline,0.0,0.2582,0.1668,0.4481,0.371921456543,0.000894039735099,0.00105938437996,0.00105938437997,0.133339729488,0.0515737976651,0.20328263404,0.336622363529,0.270981081853,0.222004858736,0.20328263404,,,
ml1m__itemknn__seed1__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,1,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_1/baseline,success,2026-05-08T08:17:15Z,2026-05-08T08:18:57Z,none,,baseline,0.0,0.2558,0.1629,0.4492,0.37081218502,0.00091059602649,0.00108184661382,0.00108184661382,0.127433409048,0.0495589801399,0.20077595509,0.328209364138,0.273546571711,0.220605274593,0.20077595509,,,
ml1m__itemknn__seed2__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,2,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_2/baseline,success,2026-05-08T08:19:01Z,2026-05-08T08:20:43Z,none,,baseline,0.0,0.2562,0.1623,0.4488,0.372583708198,0.00091059602649,0.00107731181321,0.00107731181321,0.138919725868,0.0525210266426,0.197148164247,0.336067890115,0.267785251663,0.224049860092,0.197148164247,,,
ml1m__itemknn__seed3__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,3,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_3/baseline,success,2026-05-08T08:20:47Z,2026-05-08T08:22:29Z,none,,baseline,0.0,0.2589,0.1647,0.4451,0.372757549258,0.000894039735099,0.00105728942319,0.00105728942319,0.153029349669,0.0576290869177,0.194355911243,0.347385260912,0.269482984804,0.224594341404,0.194355911243,,,
ml1m__itemknn__seed4__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,4,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_4/baseline,success,2026-05-08T08:22:34Z,2026-05-08T08:24:16Z,none,,baseline,0.0,0.2572,0.1643,0.4479,0.372674767801,0.000562913907285,0.000665831113895,0.000665831113896,0.139827214729,0.0523886766313,0.198373595869,0.338200810598,0.265132002092,0.227304998207,0.198373595869,,,
ml1m__itemknn__seed5__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,5,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_5/baseline,success,2026-05-08T08:24:20Z,2026-05-08T08:26:02Z,none,,baseline,0.0,0.2558,0.1632,0.444,0.370174767801,0.000745033112583,0.000886489894014,0.000886489894015,0.144983045148,0.0534719373672,0.193430076715,0.338413121863,0.26175853724,0.229597844694,0.193430076715,,,
ml1m__itemknn__seed6__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,6,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_6/baseline,success,2026-05-08T08:26:06Z,2026-05-08T08:27:46Z,none,,baseline,0.0,0.2587,0.1651,0.4453,0.373179734688,0.000761589403974,0.000899755501221,0.000899755501222,0.151101972071,0.0575839622458,0.193945081856,0.345047053926,0.274281894846,0.221661549243,0.193945081856,,,
ml1m__itemknn__seed7__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,7,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_7/baseline,success,2026-05-08T08:27:50Z,2026-05-08T08:29:32Z,none,,baseline,0.0,0.2536,0.1619,0.4399,0.372765827404,0.000877483443709,0.00103768967205,0.00103768967205,0.145299461592,0.0541277521111,0.189802874604,0.335102336196,0.265500076386,0.224190003453,0.189802874604,,,
ml1m__itemknn__seed8__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,8,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_8/baseline,success,2026-05-08T08:29:37Z,2026-05-08T08:31:22Z,none,,baseline,0.0,0.2586,0.1682,0.448,0.372500926741,0.000629139072848,0.000744470348529,0.00074447034853,0.130818615989,0.0500302548371,0.205004600881,0.33582321687,0.268139213121,0.225657177623,0.205004600881,,,
ml1m__itemknn__seed9__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,itemknn,9,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/itemknn/seed_9/baseline,success,2026-05-08T08:31:26Z,2026-05-08T08:33:16Z,none,,baseline,0.0,0.2566,0.1649,0.4476,0.372327085682,0.000844370860927,0.000999568813452,0.000999568813453,0.146737671993,0.0552680608605,0.192968768399,0.339706440392,0.269953494584,0.223671185515,0.192968768399,,,
ml1m__lightgcn__seed0__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,lightgcn,0,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/lightgcn/seed_0/baseline,success,2026-05-02T16:02:23Z,2026-05-02T16:56:40Z,none,,baseline,0.0,0.26,0.1643,0.4524,0.354413178397,0.000943708609272,0.00116664619919,0.00116664619919,0.14204268164,0.054051700624,0.198612977486,0.340655659126,0.275152581693,0.225604609118,0.198612977486,,,
ml1m__lightgcn__seed1__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,lightgcn,1,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/lightgcn/seed_1/baseline,success,2026-05-02T16:56:43Z,2026-05-02T17:49:30Z,none,,baseline,0.0,0.2598,0.1651,0.4543,0.352550595616,0.00112582781457,0.00139822754097,0.00139822754097,0.138048515867,0.0513927710362,0.198367281482,0.336415797349,0.272352186228,0.232171141851,0.198367281482,,,
ml1m__lightgcn__seed2__baseline__rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2,ml1m,lightgcn,2,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_catalog__fracs_0.1__0.2__0.3__0.4__norm_false__sota_none__slam_0.2/ml1m/lightgcn/seed_2/baseline,success,2026-05-02T17:49:33Z,2026-05-02T18:43:25Z,none,,baseline,0.0,0.2594,0.1633,0.4523,0.353726092304,0.000645695364238,0.000799589953869,0.00079958995387,0.141303974869,0.0541839227429,0.197443220206,0.338747195075,0.277793341315,0.223753685683,0.197443220206,,,
